fund_code,department_code,account_code,ordinance_amount,recommended_amount,fund_name,department_name,account_name,delta_amount,pct_change
0100,62,0005,2817046.0,2903566.0,Corporate Fund,Community Commission for Public Safety and Accountability,Salaries and Wages - on Payroll,-86520.0,-2.979784168846171
0100,62,0015,53403.0,53403.0,Corporate Fund,Community Commission for Public Safety and Accountability,Schedule Salary Adjustments,0.0,0.0
0100,62,0020,5000.0,5000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Overtime,0.0,0.0
0100,62,0050,483000.0,483000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Stipends,0.0,0.0
0100,62,0130,0.0,0.0,Corporate Fund,Community Commission for Public Safety and Accountability,POSTAGE,0.0,0.0
0100,62,0139,50000.0,50000.0,Corporate Fund,Community Commission for Public Safety and Accountability,For Professional Services for Information Technology Development,0.0,0.0
0100,62,0140,255233.0,255233.0,Corporate Fund,Community Commission for Public Safety and Accountability,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,62,0143,10000.0,10000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Court Reporting,0.0,0.0
0100,62,0149,13500.0,13500.0,Corporate Fund,Community Commission for Public Safety and Accountability,For Software Maintenance and Licensing,0.0,0.0
0100,62,0150,11000.0,11000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Publications and Reproduction - Outside Services.  To be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,62,0152,25000.0,25000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Advertising,0.0,0.0
0100,62,0153,15000.0,15000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Promotions,0.0,0.0
0100,62,0155,0.0,0.0,Corporate Fund,Community Commission for Public Safety and Accountability,RENTAL OF PROPERTY,0.0,0.0
0100,62,0159,10500.0,10500.0,Corporate Fund,Community Commission for Public Safety and Accountability,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,62,0165,6000.0,6000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Graphic Design Services,0.0,0.0
0100,62,0166,10000.0,10000.0,Corporate Fund,Community Commission for Public Safety and Accountability,"Dues, Subscriptions and Memberships",0.0,0.0
0100,62,0169,87000.0,87000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Technical Meeting Costs,0.0,0.0
0100,62,0179,1000.0,1000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Messenger Service,0.0,0.0
0100,62,0181,5000.0,5000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Mobile Communication Services,0.0,0.0
0100,62,0190,5000.0,5000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Telephone - Centrex Billings,0.0,0.0
0100,62,0197,5000.0,5000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Telephone - Maintenance and Repair of Equipment and Voicemail,0.0,0.0
0100,62,0229,10000.0,10000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Transportation and Expense Allowance,0.0,0.0
0100,62,0245,10000.0,10000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Reimbursement to Travelers,0.0,0.0
0100,62,0312,11000.0,11000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Software Purchases,0.0,0.0
0100,62,0319,3000.0,3000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Clothing,0.0,0.0
0100,62,0340,57500.0,57500.0,Corporate Fund,Community Commission for Public Safety and Accountability,Material and Supplies,0.0,0.0
0100,62,0348,2000.0,2000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Books and Related Material,0.0,0.0
0100,62,9438,25000.0,25000.0,Corporate Fund,Community Commission for Public Safety and Accountability,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,67,0005,26903095.0,26903095.0,Corporate Fund,Department of Buildings,Salaries and Wages - on Payroll,0.0,0.0
0100,67,0012,163918.0,163918.0,Corporate Fund,Department of Buildings,Contract Wage Increment - Prevailing Rate,0.0,0.0
0100,67,0015,154384.0,154384.0,Corporate Fund,Department of Buildings,Schedule Salary Adjustments,0.0,0.0
0100,67,0020,620964.0,620964.0,Corporate Fund,Department of Buildings,Overtime,0.0,0.0
0100,67,0032,300000.0,300000.0,Corporate Fund,Department of Buildings,Reimbursable Overtime,0.0,0.0
0100,67,0039,160000.0,160000.0,Corporate Fund,Department of Buildings,For the Employment of Students as Trainees,0.0,0.0
0100,67,0130,3418.0,3418.0,Corporate Fund,Department of Buildings,Postage,0.0,0.0
0100,67,0140,2902867.0,2902867.0,Corporate Fund,Department of Buildings,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,67,0154,24000.0,24000.0,Corporate Fund,Department of Buildings,"For the Rental and Maintenance of Data Processing, Office Automation and Data Communications Hardware",0.0,0.0
0100,67,0159,408848.0,408848.0,Corporate Fund,Department of Buildings,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,67,0162,17000.0,17000.0,Corporate Fund,Department of Buildings,Repair/Maintenance of Equipment,0.0,0.0
0100,67,0166,1500.0,1500.0,Corporate Fund,Department of Buildings,"Dues, Subscriptions and Memberships",0.0,0.0
0100,67,0169,5000.0,5000.0,Corporate Fund,Department of Buildings,Technical Meeting Costs,0.0,0.0
0100,67,0178,250.0,250.0,Corporate Fund,Department of Buildings,Freight and Express Charges,0.0,0.0
0100,67,0229,360000.0,360000.0,Corporate Fund,Department of Buildings,Transportation and Expense Allowance,0.0,0.0
0100,67,0270,0.0,0.0,Corporate Fund,Department of Buildings,LOCAL TRANSPORTATION,0.0,0.0
0100,67,0319,20000.0,20000.0,Corporate Fund,Department of Buildings,Clothing,0.0,0.0
0100,67,0350,52000.0,52000.0,Corporate Fund,Department of Buildings,Stationery and Office Supplies,0.0,0.0
0100,67,0989,20000.0,20000.0,Corporate Fund,Department of Buildings,For Refunds for Cancelled Voucher Warrants and Payroll Checks and for Refunding Duplicate Payments and Payments Made in Error,0.0,0.0
0100,67,9438,10000.0,10000.0,Corporate Fund,Department of Buildings,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,70,0005,16659201.0,17621385.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Salaries and Wages - on Payroll,-962184.0,-5.460319946474128
0100,70,0015,226964.0,252008.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Schedule Salary Adjustments,-25044.0,-9.937779753023714
0100,70,0020,10893.0,10893.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Overtime,0.0,0.0
0100,70,0039,23414.0,23414.0,Corporate Fund,Department of Business Affairs and Consumer Protection,For the Employment of Students as Trainees,0.0,0.0
0100,70,0091,400.0,400.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Uniform Allowance,0.0,0.0
0100,70,0124,50000.0,50000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Investigation Costs,0.0,0.0
0100,70,0130,90000.0,90000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Postage,0.0,0.0
0100,70,0135,4407039.0,4157039.0,Corporate Fund,Department of Business Affairs and Consumer Protection,For Delegate Agencies,250000.0,6.013895948534522
0100,70,0138,410000.0,410000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,70,0140,182896.0,200000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,For Professional and Technical Services and Other Third Party Benefit Agreements,-17104.0,-8.552
0100,70,0143,7000.0,7000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Court Reporting,0.0,0.0
0100,70,0148,0.0,0.0,Corporate Fund,Department of Business Affairs and Consumer Protection,TESTING AND INSPECTING,0.0,0.0
0100,70,0149,10000.0,10000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,For Software Maintenance and Licensing,0.0,0.0
0100,70,0150,1000.0,1000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Publications and Reproduction - Outside Services.  To be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,70,0152,2000.0,35000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Advertising,-33000.0,-94.28571428571428
0100,70,0157,65000.0,65000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Rental of Equipment and Services,0.0,0.0
0100,70,0159,185000.0,185000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,70,0162,5000.0,5000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Repair/Maintenance of Equipment,0.0,0.0
0100,70,0166,6840.0,6077.0,Corporate Fund,Department of Business Affairs and Consumer Protection,"Dues, Subscriptions and Memberships",763.0,12.555537271680105
0100,70,0169,1500.0,1500.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Technical Meeting Costs,0.0,0.0
0100,70,0179,800.0,800.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Messenger Service,0.0,0.0
0100,70,0229,4000.0,4000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Transportation and Expense Allowance,0.0,0.0
0100,70,0245,2000.0,2000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Reimbursement to Travelers,0.0,0.0
0100,70,0270,300.0,300.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Local Transportation,0.0,0.0
0100,70,0338,8000.0,8000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,"License Sticker, Tag and Plates",0.0,0.0
0100,70,0340,0.0,0.0,Corporate Fund,Department of Business Affairs and Consumer Protection,MATERIAL AND SUPPLIES,0.0,0.0
0100,70,0348,250.0,250.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Books and Related Material,0.0,0.0
0100,70,0350,74179.0,80000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Stationery and Office Supplies,-5821.0,-7.276249999999999
0100,70,0360,0.0,0.0,Corporate Fund,Department of Business Affairs and Consumer Protection,REPAIR PARTS AND MATERIAL,0.0,0.0
0100,70,0540,10000.0,10000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Construction of Buildings and Other Structures,0.0,0.0
0100,70,9438,0.0,60000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,REIMBURSEMENT - FFM,-60000.0,-100.0
0100,72,0005,1382541.0,1382541.0,Corporate Fund,Department of Environment,Salaries and Wages - on Payroll,0.0,0.0
0100,72,0015,10648.0,10648.0,Corporate Fund,Department of Environment,Schedule Salary Adjustments,0.0,0.0
0100,72,0130,9000.0,9000.0,Corporate Fund,Department of Environment,Postage,0.0,0.0
0100,72,0140,464085.0,464085.0,Corporate Fund,Department of Environment,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,72,0166,8965.0,8965.0,Corporate Fund,Department of Environment,"Dues, Subscriptions and Memberships",0.0,0.0
0100,72,0312,1500.0,1500.0,Corporate Fund,Department of Environment,Software Purchases,0.0,0.0
0100,72,0350,5000.0,5000.0,Corporate Fund,Department of Environment,Stationery and Office Supplies,0.0,0.0
0100,72,0446,4500.0,4500.0,Corporate Fund,Department of Environment,For the Purchase of IT and Data Communication Hardware,0.0,0.0
0100,72,9438,30000.0,30000.0,Corporate Fund,Department of Environment,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,73,0005,5643411.0,5655195.0,Corporate Fund,Chicago Animal Care and Control,Salaries and Wages - on Payroll,-11784.0,-0.20837477752756536
0100,73,0015,43963.0,43963.0,Corporate Fund,Chicago Animal Care and Control,Schedule Salary Adjustments,0.0,0.0
0100,73,0020,145000.0,145000.0,Corporate Fund,Chicago Animal Care and Control,Overtime,0.0,0.0
0100,73,0091,26550.0,26550.0,Corporate Fund,Chicago Animal Care and Control,Uniform Allowance,0.0,0.0
0100,73,0130,2500.0,2500.0,Corporate Fund,Chicago Animal Care and Control,Postage,0.0,0.0
0100,73,0135,465000.0,465000.0,Corporate Fund,Chicago Animal Care and Control,For Delegate Agencies,0.0,0.0
0100,73,0140,301140.0,301140.0,Corporate Fund,Chicago Animal Care and Control,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,73,0150,0.0,0.0,Corporate Fund,Chicago Animal Care and Control,OUTSIDE GRAPHIC SERVICES,0.0,0.0
0100,73,0152,20668.0,20668.0,Corporate Fund,Chicago Animal Care and Control,Advertising,0.0,0.0
0100,73,0154,2200.0,2200.0,Corporate Fund,Chicago Animal Care and Control,"For the Rental and Maintenance of Data Processing, Office Automation and Data Communications Hardware",0.0,0.0
0100,73,0157,4000.0,4000.0,Corporate Fund,Chicago Animal Care and Control,Rental of Equipment and Services,0.0,0.0
0100,73,0159,25000.0,25000.0,Corporate Fund,Chicago Animal Care and Control,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,73,0162,3500.0,3500.0,Corporate Fund,Chicago Animal Care and Control,Repair/Maintenance of Equipment,0.0,0.0
0100,73,0168,3000.0,3000.0,Corporate Fund,Chicago Animal Care and Control,Educational Development through Cooperative Education Program and Apprenticeship Program,0.0,0.0
0100,73,0169,1068.0,1068.0,Corporate Fund,Chicago Animal Care and Control,Technical Meeting Costs,0.0,0.0
0100,73,0313,142151.0,142151.0,Corporate Fund,Chicago Animal Care and Control,Cleaning and Sanitation Supplies,0.0,0.0
0100,73,0330,275000.0,275000.0,Corporate Fund,Chicago Animal Care and Control,Food,0.0,0.0
0100,73,0340,22300.0,22300.0,Corporate Fund,Chicago Animal Care and Control,Material and Supplies,0.0,0.0
0100,73,0342,366268.0,366268.0,Corporate Fund,Chicago Animal Care and Control,"Drugs, Medicine and Chemical Materials",0.0,0.0
0100,73,0350,9164.0,9164.0,Corporate Fund,Chicago Animal Care and Control,Stationery and Office Supplies,0.0,0.0
0100,73,0360,2093.0,2093.0,Corporate Fund,Chicago Animal Care and Control,Repair Parts and Material,0.0,0.0
0100,73,0700,10000.0,10000.0,Corporate Fund,Chicago Animal Care and Control,Contingencies,0.0,0.0
0100,73,9438,6000.0,6000.0,Corporate Fund,Chicago Animal Care and Control,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,77,0005,112163.0,112163.0,Corporate Fund,License Appeal Commission,Salaries and Wages - on Payroll,0.0,0.0
0100,77,0130,44.0,44.0,Corporate Fund,License Appeal Commission,Postage,0.0,0.0
0100,77,0140,83142.0,83142.0,Corporate Fund,License Appeal Commission,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,77,0143,10000.0,10000.0,Corporate Fund,License Appeal Commission,Court Reporting,0.0,0.0
0100,77,0159,775.0,775.0,Corporate Fund,License Appeal Commission,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,77,0350,500.0,500.0,Corporate Fund,License Appeal Commission,Stationery and Office Supplies,0.0,0.0
0100,78,0005,915634.0,915634.0,Corporate Fund,Board of Ethics,Salaries and Wages - on Payroll,0.0,0.0
0100,78,0015,12481.0,12481.0,Corporate Fund,Board of Ethics,Schedule Salary Adjustments,0.0,0.0
0100,78,0039,2000.0,2000.0,Corporate Fund,Board of Ethics,For the Employment of Students as Trainees,0.0,0.0
0100,78,0130,5710.0,5710.0,Corporate Fund,Board of Ethics,Postage,0.0,0.0
0100,78,0140,21000.0,21000.0,Corporate Fund,Board of Ethics,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,78,0149,4000.0,4000.0,Corporate Fund,Board of Ethics,For Software Maintenance and Licensing,0.0,0.0
0100,78,0159,6595.0,6595.0,Corporate Fund,Board of Ethics,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,78,0166,3605.0,0.0,Corporate Fund,Board of Ethics,"Dues, Subscriptions and Memberships",3605.0,0.0
0100,78,0169,1800.0,1800.0,Corporate Fund,Board of Ethics,Technical Meeting Costs,0.0,0.0
0100,78,0178,3644.0,3644.0,Corporate Fund,Board of Ethics,Freight and Express Charges,0.0,0.0
0100,78,0229,201.0,201.0,Corporate Fund,Board of Ethics,Transportation and Expense Allowance,0.0,0.0
0100,78,0245,3500.0,3500.0,Corporate Fund,Board of Ethics,Reimbursement to Travelers,0.0,0.0
0100,78,0270,1500.0,1500.0,Corporate Fund,Board of Ethics,Local Transportation,0.0,0.0
0100,78,0348,594.0,594.0,Corporate Fund,Board of Ethics,Books and Related Material,0.0,0.0
0100,78,0350,3216.0,3216.0,Corporate Fund,Board of Ethics,Stationery and Office Supplies,0.0,0.0
0100,81,0005,41821952.0,41821952.0,Corporate Fund,Department of Streets and Sanitation,Salaries and Wages - on Payroll,0.0,0.0
0100,81,0012,455523.0,455523.0,Corporate Fund,Department of Streets and Sanitation,Contract Wage Increment - Prevailing Rate,0.0,0.0
0100,81,0015,209007.0,209007.0,Corporate Fund,Department of Streets and Sanitation,Schedule Salary Adjustments,0.0,0.0
0100,81,0020,3754128.0,3754128.0,Corporate Fund,Department of Streets and Sanitation,Overtime,0.0,0.0
0100,81,0039,388800.0,388800.0,Corporate Fund,Department of Streets and Sanitation,For the Employment of Students as Trainees,0.0,0.0
0100,81,0091,299000.0,299000.0,Corporate Fund,Department of Streets and Sanitation,Uniform Allowance,0.0,0.0
0100,81,0126,4000.0,4000.0,Corporate Fund,Department of Streets and Sanitation,Office Conveniences,0.0,0.0
0100,81,0130,4700.0,4700.0,Corporate Fund,Department of Streets and Sanitation,Postage,0.0,0.0
0100,81,0135,1964928.0,1964928.0,Corporate Fund,Department of Streets and Sanitation,For Delegate Agencies,0.0,0.0
0100,81,0140,33833342.0,33833342.0,Corporate Fund,Department of Streets and Sanitation,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,81,0150,150000.0,150000.0,Corporate Fund,Department of Streets and Sanitation,Publications and Reproduction - Outside Services.  To be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,81,0154,2250.0,2250.0,Corporate Fund,Department of Streets and Sanitation,"For the Rental and Maintenance of Data Processing, Office Automation and Data Communications Hardware",0.0,0.0
0100,81,0157,1774950.0,1774950.0,Corporate Fund,Department of Streets and Sanitation,Rental of Equipment and Services,0.0,0.0
0100,81,0159,80801.0,80801.0,Corporate Fund,Department of Streets and Sanitation,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,81,0160,520.0,520.0,Corporate Fund,Department of Streets and Sanitation,Repair or Maintenance of Property,0.0,0.0
0100,81,0162,139871.0,139871.0,Corporate Fund,Department of Streets and Sanitation,Repair/Maintenance of Equipment,0.0,0.0
0100,81,0166,4034.0,4034.0,Corporate Fund,Department of Streets and Sanitation,"Dues, Subscriptions and Memberships",0.0,0.0
0100,81,0185,57839714.0,57839714.0,Corporate Fund,Department of Streets and Sanitation,Waste Disposal Services,0.0,0.0
0100,81,0229,1957.0,1957.0,Corporate Fund,Department of Streets and Sanitation,Transportation and Expense Allowance,0.0,0.0
0100,81,0313,21863.0,21863.0,Corporate Fund,Department of Streets and Sanitation,Cleaning and Sanitation Supplies,0.0,0.0
0100,81,0319,97116.0,97116.0,Corporate Fund,Department of Streets and Sanitation,Clothing,0.0,0.0
0100,81,0340,176288.0,176288.0,Corporate Fund,Department of Streets and Sanitation,Material and Supplies,0.0,0.0
0100,81,0341,315057.0,315057.0,Corporate Fund,Department of Streets and Sanitation,Chemicals,0.0,0.0
0100,81,0345,550.0,550.0,Corporate Fund,Department of Streets and Sanitation,Apparatus and Instruments,0.0,0.0
0100,81,0350,12919.0,12919.0,Corporate Fund,Department of Streets and Sanitation,Stationery and Office Supplies,0.0,0.0
0100,81,0360,44300.0,44300.0,Corporate Fund,Department of Streets and Sanitation,Repair Parts and Material,0.0,0.0
0100,81,0361,1450.0,1450.0,Corporate Fund,Department of Streets and Sanitation,Building Materials and Supplies,0.0,0.0
0100,81,0362,391302.0,391302.0,Corporate Fund,Department of Streets and Sanitation,Paints and Painting Supplies,0.0,0.0
0100,81,0401,35738.0,35738.0,Corporate Fund,Department of Streets and Sanitation,Tools Less Than or Equal to $100/Unit,0.0,0.0
0100,81,0440,61000.0,61000.0,Corporate Fund,Department of Streets and Sanitation,Machinery and Equipment,0.0,0.0
0100,81,0446,30379.0,30379.0,Corporate Fund,Department of Streets and Sanitation,For the Purchase of IT and Data Communication Hardware,0.0,0.0
0100,81,9067,0.0,0.0,Corporate Fund,Department of Streets and Sanitation,PHYSICAL EXAMS,0.0,0.0
0100,84,0005,5330813.0,5330813.0,Corporate Fund,Chicago Department of Transportation,Salaries and Wages - on Payroll,0.0,0.0
0100,84,0012,49468.0,49468.0,Corporate Fund,Chicago Department of Transportation,Contract Wage Increment - Prevailing Rate,0.0,0.0
0100,84,0015,64930.0,64930.0,Corporate Fund,Chicago Department of Transportation,Schedule Salary Adjustments,0.0,0.0
0100,84,0020,105000.0,105000.0,Corporate Fund,Chicago Department of Transportation,Overtime,0.0,0.0
0100,84,0039,33180.0,33180.0,Corporate Fund,Chicago Department of Transportation,For the Employment of Students as Trainees,0.0,0.0
0100,84,0091,1400.0,1400.0,Corporate Fund,Chicago Department of Transportation,Uniform Allowance,0.0,0.0
0100,84,0130,450.0,450.0,Corporate Fund,Chicago Department of Transportation,Postage,0.0,0.0
0100,84,0138,19000.0,19000.0,Corporate Fund,Chicago Department of Transportation,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,84,0140,2562000.0,2562000.0,Corporate Fund,Chicago Department of Transportation,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,84,0144,1213972.0,1213972.0,Corporate Fund,Chicago Department of Transportation,Engineering and Architecture,0.0,0.0
0100,84,0149,838017.0,838017.0,Corporate Fund,Chicago Department of Transportation,For Software Maintenance and Licensing,0.0,0.0
0100,84,0150,200.0,200.0,Corporate Fund,Chicago Department of Transportation,Publications and Reproduction - Outside Services.  To be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,84,0157,100690.0,100690.0,Corporate Fund,Chicago Department of Transportation,Rental of Equipment and Services,0.0,0.0
0100,84,0159,29851.0,29851.0,Corporate Fund,Chicago Department of Transportation,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,84,0160,8800.0,8800.0,Corporate Fund,Chicago Department of Transportation,Repair or Maintenance of Property,0.0,0.0
0100,84,0162,17643438.0,16129500.0,Corporate Fund,Chicago Department of Transportation,Repair/Maintenance of Equipment,1513938.0,9.386143401841347
0100,84,0166,207186.0,207186.0,Corporate Fund,Chicago Department of Transportation,"Dues, Subscriptions and Memberships",0.0,0.0
0100,84,0169,15000.0,15000.0,Corporate Fund,Chicago Department of Transportation,Technical Meeting Costs,0.0,0.0
0100,84,0181,99360.0,99360.0,Corporate Fund,Chicago Department of Transportation,Mobile Communication Services,0.0,0.0
0100,84,0185,40365.0,40365.0,Corporate Fund,Chicago Department of Transportation,Waste Disposal Services,0.0,0.0
0100,84,0229,232110.0,232110.0,Corporate Fund,Chicago Department of Transportation,Transportation and Expense Allowance,0.0,0.0
0100,84,0245,5500.0,5500.0,Corporate Fund,Chicago Department of Transportation,Reimbursement to Travelers,0.0,0.0
0100,84,0270,150.0,150.0,Corporate Fund,Chicago Department of Transportation,Local Transportation,0.0,0.0
0100,84,0313,2000.0,2000.0,Corporate Fund,Chicago Department of Transportation,Cleaning and Sanitation Supplies,0.0,0.0
0100,84,0316,18000.0,18000.0,Corporate Fund,Chicago Department of Transportation,Gas - Bottled and Propane,0.0,0.0
0100,84,0319,11730.0,11730.0,Corporate Fund,Chicago Department of Transportation,Clothing,0.0,0.0
0100,84,0340,52900.0,52900.0,Corporate Fund,Chicago Department of Transportation,Material and Supplies,0.0,0.0
0100,84,0348,5000.0,5000.0,Corporate Fund,Chicago Department of Transportation,Books and Related Material,0.0,0.0
0100,84,0350,13200.0,13200.0,Corporate Fund,Chicago Department of Transportation,Stationery and Office Supplies,0.0,0.0
0100,84,0362,40000.0,40000.0,Corporate Fund,Chicago Department of Transportation,Paints and Painting Supplies,0.0,0.0
0100,84,0440,38000.0,38000.0,Corporate Fund,Chicago Department of Transportation,Machinery and Equipment,0.0,0.0
0100,84,0446,28562.0,28562.0,Corporate Fund,Chicago Department of Transportation,For the Purchase of IT and Data Communication Hardware,0.0,0.0
0100,84,9142,600000.0,600000.0,Corporate Fund,Chicago Department of Transportation,Returning Citizens Initiatives,0.0,0.0
0100,84,9438,10000.0,10000.0,Corporate Fund,Chicago Department of Transportation,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,99,0003,162800000.0,162800000.0,Corporate Fund,Finance General,Scheduled Wage Adjustments,0.0,0.0
0100,99,0029,85283104.0,85283104.0,Corporate Fund,Finance General,For Health Maintenance Organization Premiums (HMO) Provided to Eligible Employees and Their Families,0.0,0.0
0100,99,002A,20000000.0,20000000.0,Corporate Fund,Finance General,Employee Contractual Expenses,0.0,0.0
0100,99,0042,323099952.0,323099952.0,Corporate Fund,Finance General,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,0.0,0.0
0100,99,0043,1177416.0,1177416.0,Corporate Fund,Finance General,For the Health Maintenance Organization Premiums or Cost of Claims and Administration for Hospital and Medical Care Provided to Police and Fire Depart...,0.0,0.0
0100,99,0045,3057023.0,3057023.0,Corporate Fund,Finance General,For the Cost of Claims and Administration or Premiums for Term Life Insurance,0.0,0.0
0100,99,0049,42304500.0,42304500.0,Corporate Fund,Finance General,Claims and Costs of Administration Pursuant to the Workers' Compensation Act,0.0,0.0
0100,99,0051,3748283.0,3748283.0,Corporate Fund,Finance General,Claims Under Unemployment Insurance Act,0.0,0.0
0100,99,0052,3974130.0,3974130.0,Corporate Fund,Finance General,Costs of Claims and Administration for Hospital and Medical Care to Eligible Annuitants and Their Eligible Dependents,0.0,0.0
0100,99,0056,14603791.0,14603791.0,Corporate Fund,Finance General,For the Cost of Claims and Administration or Premiums for a Co-Insured Dental Plan for Employees,0.0,0.0
0100,99,0069,0.0,0.0,Corporate Fund,Finance General,PAR GRANT RECONCILIATION,0.0,0.0
0100,99,0070,205000.0,205000.0,Corporate Fund,Finance General,Tuition Reimbursement and Educational Programs,0.0,0.0
0100,99,0085,1677246.0,1677246.0,Corporate Fund,Finance General,City Deferred Compensation Contributions for Union Members,0.0,0.0
0100,99,0095,1200000.0,1200000.0,Corporate Fund,Finance General,For Payment of Allowances of Money to Families or Dependents of Policemen or Firemen Fatally Injured While in the Performance of Their Duties,0.0,0.0
0100,99,0096,4000000.0,4000000.0,Corporate Fund,Finance General,For Paying the Salary of Any Sworn Member of the Police or Fire Department Killed in the Line of Duty for a Period of One Year Commencing From the Dat...,0.0,0.0
0100,99,0135,100000.0,100000.0,Corporate Fund,Finance General,For Delegate Agencies,0.0,0.0
0100,99,0138,71079333.0,71079333.0,Corporate Fund,Finance General,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,99,0139,4662232.0,4662232.0,Corporate Fund,Finance General,For Professional Services for Information Technology Development,0.0,0.0
0100,99,0140,44437701.0,44437701.0,Corporate Fund,Finance General,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,99,0142,1870200.0,1870200.0,Corporate Fund,Finance General,Accounting and Auditing,0.0,0.0
0100,99,0143,150000.0,150000.0,Corporate Fund,Finance General,Court Reporting,0.0,0.0
0100,99,0145,3880000.0,3880000.0,Corporate Fund,Finance General,Legal Expenses,0.0,0.0
0100,99,0149,525577.0,525577.0,Corporate Fund,Finance General,For Software Maintenance and Licensing,0.0,0.0
0100,99,0161,3401410.0,3401410.0,Corporate Fund,Finance General,"Operation, Repair or Maintenance of Facilities",0.0,0.0
0100,99,0170,85000.0,85000.0,Corporate Fund,Finance General,Surety Bond Premiums,0.0,0.0
0100,99,0171,88000.0,88000.0,Corporate Fund,Finance General,Miscellaneous Supplies,0.0,0.0
0100,99,0172,5429376.0,5429376.0,Corporate Fund,Finance General,For the Cost of Insurance Premiums and Expenses,0.0,0.0
0100,99,0245,150000.0,150000.0,Corporate Fund,Finance General,Reimbursement to Travelers,0.0,0.0
